order_id,customer,amount,date,status
ORD-000462,Mary Williams,873.86,2023-10-09,pending
ORD-000463,Robert Miller,1483.77,2024-06-09,delivered
ORD-000464,David Miller,965.22,2024-02-16,cancelled
ORD-000465,Charles Martinez,662.82,2023-04-10,pending
ORD-000466,Susan Garcia,1497.18,2023-10-16,delivered
ORD-000467,William Davis,255.33,2023-02-25,delivered
ORD-000468,Elizabeth Davis,1402.02,2024-05-03,cancelled
ORD-000469,Karen Garcia,1157.73,2023-12-22,delivered
ORD-000470,Elizabeth Garcia,1875.34,2024-05-03,shipped
ORD-000471,Elizabeth Johnson,241.04,2024-06-15,delivered
ORD-000472,Karen Miller,890.17,2023-04-19,delivered
ORD-000473,Michael Smith,291.5,2023-12-22,pending
ORD-000474,Sarah Smith,900.23,2024-05-02,pending
ORD-000475,Richard Johnson,1343.83,2024-04-30,pending
ORD-000476,Susan Miller,1468.51,2023-01-01,delivered
ORD-000477,Joseph Martinez,137.7,2024-04-03,cancelled
ORD-000478,William Davis,360.59,2023-10-25,cancelled
ORD-000479,Karen Miller,772.67,2023-09-22,delivered
ORD-000480,Patricia Williams,1908.18,2024-10-30,cancelled
ORD-000481,Thomas Smith,388.66,2024-03-11,pending
ORD-000482,Sarah Williams,1062.37,2024-12-01,pending
ORD-000483,Robert Johnson,1117.7,2024-06-11,pending
ORD-000484,David Brown,759.02,2023-10-20,pending
ORD-000485,Barbara Davis,560.18,2024-10-09,cancelled
ORD-000486,Charles Brown,587.49,2023-02-01,shipped
ORD-000487,Barbara Smith,1407.85,2024-07-23,pending
ORD-000488,Mary Davis,1817.14,2023-10-03,delivered
ORD-000489,William Martinez,620.08,2023-08-03,cancelled
ORD-000490,Robert Davis,564.31,2023-12-08,shipped
ORD-000491,Joseph Garcia,820.33,2023-03-17,cancelled
ORD-000492,James Smith,552.79,2024-03-14,pending
ORD-000493,Susan Martinez,265.58,2024-05-11,delivered
ORD-000494,Patricia Williams,270.32,2024-05-11,shipped
ORD-000495,Michael Smith,1633.15,2024-08-15,shipped
ORD-000496,Karen Johnson,1674.34,2023-10-17,cancelled
ORD-000497,Richard Smith,1926.85,2024-05-16,delivered
ORD-000498,Michael Smith,1995.09,2024-09-11,delivered
ORD-000499,John Williams,1443.04,2023-12-03,cancelled
ORD-000500,David Miller,425.07,2024-04-28,pending
ORD-000501,Karen Davis,630.74,2024-03-30,delivered
ORD-000502,John Jones,472.87,2024-06-27,cancelled
ORD-000503,Jessica Williams,1540.04,2024-06-12,pending
ORD-000504,James Smith,882.31,2023-02-18,cancelled
ORD-000505,John Martinez,534.64,2024-08-20,shipped
ORD-000506,Jessica Garcia,1266.15,2023-06-20,cancelled
ORD-000507,Michael Miller,1347.4,2023-02-06,shipped
ORD-000508,Karen Garcia,24712.02,2023-06-26,shipped
ORD-000509,James Williams,1668.79,2024-03-19,cancelled
ORD-000510,Richard Smith,1699.72,2023-04-29,delivered
ORD-000511,Sarah Smith,1226.73,2023-07-31,cancelled
ORD-000512,William Garcia,1292.28,2023-01-28,shipped
ORD-000513,Karen Martinez,1591.07,2023-03-16,shipped
ORD-000514,Jennifer Jones,847.58,2023-04-11,delivered
ORD-000515,William Miller,108.52,2024-06-11,cancelled
ORD-000516,Joseph Rodriguez,290.44,2024-06-07,delivered
ORD-000517,Barbara Garcia,59.89,2023-03-16,delivered
ORD-000518,Michael Smith,1987.61,2023-08-27,cancelled
ORD-000519,Michael Williams,1339.19,2023-02-01,pending
ORD-000520,Sarah Brown,1730.61,2023-04-09,shipped
ORD-000521,Linda Rodriguez,672.53,2024-08-10,shipped
ORD-000522,William Davis,1591.55,2024-09-18,delivered
ORD-000523,Elizabeth Johnson,141.75,2024-08-03,delivered
ORD-000524,Mary Miller,1102.19,2023-06-12,delivered
ORD-000525,Barbara Brown,475.56,2023-02-11,pending
ORD-000526,Barbara Rodriguez,1420.53,2023-02-19,cancelled
ORD-000527,Karen Davis,153.31,2023-04-13,delivered
ORD-000528,Patricia Brown,1369.97,2023-12-23,delivered
ORD-000529,William Miller,349.17,2024-05-11,cancelled
ORD-000530,James Davis,596.24,2023-10-08,shipped
ORD-000531,Linda Smith,368.64,2023-04-05,delivered
ORD-000532,Susan Rodriguez,259.22,2024-06-19,cancelled
ORD-000533,Susan Martinez,433.33,2023-03-18,pending
ORD-000534,Charles Miller,560.96,2024-02-01,delivered
ORD-000535,Linda Davis,715.95,2023-09-08,pending
ORD-000536,Barbara Jones,143.54,2023-08-22,delivered
ORD-000537,Susan Jones,1982.81,2024-11-28,cancelled
ORD-000538,Mary Smith,24425.94,2023-04-15,pending
ORD-000539,Sarah Williams,1011.75,2023-05-20,pending
ORD-000540,William Martinez,128.56,2023-06-20,shipped
ORD-000541,Richard Garcia,917.88,2023-12-30,pending
ORD-000542,John Brown,1719.79,2023-07-17,pending
ORD-000543,Michael Jones,1208.48,2023-03-07,pending
ORD-000544,Sarah Johnson,1011.91,2023-10-13,pending
ORD-000545,David Williams,39515.47,2023-07-22,cancelled
ORD-000546,Linda Martinez,33.39,2023-10-20,cancelled
ORD-000547,Joseph Brown,229.13,2023-07-13,shipped
ORD-000548,Michael Davis,939.02,2024-02-24,cancelled
ORD-000549,Thomas Johnson,182.72,2023-06-08,delivered
ORD-000550,Elizabeth Williams,830.31,2023-07-08,pending
ORD-000551,Jennifer Williams,761.29,2023-09-04,delivered
ORD-000552,Patricia Smith,51.27,2023-02-13,cancelled
ORD-000553,Mary Johnson,1689.1,2023-03-24,delivered
ORD-000554,Joseph Williams,349.97,2023-07-30,shipped
ORD-000555,Thomas Brown,607.56,2023-01-24,pending
ORD-000556,Barbara Martinez,155.19,2024-07-04,pending
ORD-000557,Karen Johnson,1165.92,2023-10-12,shipped
ORD-000558,Robert Davis,1291.03,2024-02-01,delivered
ORD-000559,Robert Miller,10.13,2023-06-30,cancelled
ORD-000560,Barbara Smith,1167.01,2023-10-06,delivered
ORD-000561,Jessica Miller,204.89,2023-12-12,cancelled
ORD-000562,James Rodriguez,1098.71,2023-01-25,delivered
ORD-000563,David Smith,1102.31,2024-01-27,cancelled
ORD-000564,Patricia Brown,598.89,2023-05-22,shipped
ORD-000565,James Smith,583.33,2023-01-16,pending
ORD-000566,Sarah Johnson,288.38,2024-10-07,pending
ORD-000567,Karen Garcia,440.12,2023-03-05,shipped
ORD-000568,Mary Miller,536.24,2024-05-31,pending
ORD-000569,Jennifer Davis,248.28,2024-01-04,cancelled
ORD-000570,Robert Brown,761.22,2024-07-17,pending
ORD-000571,Thomas Martinez,35377.22,2023-03-10,delivered
ORD-000572,Karen Davis,353.01,2024-03-01,delivered
ORD-000573,Sarah Martinez,1841.95,2023-08-13,shipped
ORD-000574,Richard Martinez,758.51,2024-07-01,delivered
ORD-000575,Thomas Davis,189.78,2024-03-26,cancelled
ORD-000576,Charles Davis,1916.46,2023-03-23,cancelled
ORD-000577,David Miller,1757.8,2023-08-15,cancelled
ORD-000578,Richard Brown,1803.03,2024-01-13,pending
ORD-000579,David Garcia,684.0,2023-03-13,cancelled
ORD-000580,Robert Jones,28396.37,2024-07-06,shipped
ORD-000581,Joseph Brown,1118.44,2024-05-17,delivered
ORD-000582,David Martinez,449.3,2023-11-01,shipped
ORD-000583,Charles Davis,1501.59,2024-07-11,delivered
ORD-000584,Thomas Miller,1341.3,2023-02-07,pending
ORD-000585,Patricia Williams,1479.11,2023-05-09,delivered
ORD-000586,Barbara Garcia,28390.36,2024-10-16,pending
ORD-000587,John Davis,1048.39,2024-05-13,pending
ORD-000588,James Johnson,518.47,2023-12-11,pending
ORD-000589,Jennifer Garcia,32161.18,2023-12-06,delivered
ORD-000590,John Davis,187.02,2023-12-12,delivered
ORD-000591,Elizabeth Brown,592.33,2023-06-08,delivered
ORD-000592,Michael Davis,98.81,2024-05-06,cancelled
ORD-000593,Sarah Rodriguez,1882.94,2023-06-08,delivered
ORD-000594,Jessica Williams,24460.35,2024-11-09,cancelled
ORD-000595,Joseph Brown,1161.3,2024-02-07,shipped
ORD-000596,David Miller,694.94,2024-09-16,shipped
ORD-000597,Barbara Davis,1482.78,2023-07-15,cancelled
ORD-000598,James Williams,800.84,2024-07-09,delivered
ORD-000599,Patricia Garcia,1580.45,2024-05-17,delivered
ORD-000600,Linda Miller,1053.53,2024-09-07,cancelled
ORD-000601,Thomas Davis,1766.75,2023-10-21,delivered
ORD-000602,David Garcia,659.49,2024-04-30,delivered
ORD-000603,Barbara Rodriguez,1871.9,2023-06-24,cancelled
ORD-000604,Elizabeth Garcia,277.01,2024-02-27,shipped
ORD-000605,William Williams,1788.31,2023-02-21,delivered
ORD-000606,Linda Martinez,1212.94,2023-05-10,cancelled
ORD-000607,James Martinez,39656.34,2023-11-08,shipped
ORD-000608,Barbara Garcia,719.4,2024-09-05,pending
ORD-000609,Charles Jones,787.52,2023-09-13,cancelled
ORD-000610,Jennifer Brown,1590.67,2024-08-28,delivered
ORD-000611,Linda Johnson,769.6,2024-05-26,cancelled
ORD-000612,Linda Martinez,1799.68,2023-09-11,pending
ORD-000613,Karen Smith,915.06,2024-08-07,cancelled
ORD-000614,Patricia Brown,858.74,2023-09-11,shipped
ORD-000615,Richard Davis,148.85,2024-04-21,shipped
ORD-000616,David Miller,836.34,2024-07-02,pending
ORD-000617,Thomas Garcia,1692.05,2023-05-19,delivered
ORD-000618,Michael Martinez,1727.27,2023-03-01,cancelled
ORD-000619,Susan Davis,242.24,2023-04-10,shipped
ORD-000620,Karen Smith,1735.17,2024-04-03,cancelled
ORD-000621,William Rodriguez,58.21,2023-01-21,pending
ORD-000622,Susan Williams,1251.07,2024-02-14,shipped
ORD-000623,Michael Miller,1643.5,2024-08-05,delivered
ORD-000624,William Jones,1488.55,2023-10-12,shipped
ORD-000625,Patricia Martinez,292.42,2023-06-30,cancelled
ORD-000626,James Martinez,1243.52,2023-11-23,delivered
ORD-000627,Michael Smith,7222.88,2023-11-23,pending
ORD-000628,Karen Miller,273.32,2024-02-05,cancelled
ORD-000629,Barbara Smith,1601.42,2023-06-25,delivered
ORD-000630,John Smith,496.39,2024-11-11,delivered
ORD-000631,Jennifer Williams,1565.31,2024-03-23,shipped
ORD-000632,William Rodriguez,689.87,2023-09-20,cancelled
ORD-000633,Patricia Garcia,1647.77,2024-06-21,delivered
ORD-000634,Sarah Smith,1924.88,2024-02-29,pending
ORD-000635,Jessica Martinez,105.71,2024-07-31,shipped
ORD-000636,John Williams,1309.12,2023-09-12,delivered
ORD-000637,Jennifer Jones,1377.11,2023-09-18,shipped
ORD-000638,Mary Johnson,48.08,2023-04-18,cancelled
ORD-000639,William Brown,537.61,2024-08-19,delivered
ORD-000640,David Miller,1293.11,2024-06-25,pending
ORD-000641,Charles Smith,1751.58,2024-02-17,cancelled
ORD-000642,Richard Jones,67.6,2024-06-06,delivered
ORD-000643,Jessica Davis,434.72,2024-05-13,delivered
ORD-000644,David Smith,556.3,2023-12-08,shipped
ORD-000645,Mary Davis,1032.4,2023-12-19,cancelled
ORD-000646,Sarah Rodriguez,1060.9,2023-11-13,pending
ORD-000647,Karen Jones,1295.47,2023-04-22,pending
ORD-000648,Barbara Williams,18.54,2024-07-14,pending
ORD-000649,Patricia Garcia,1406.79,2023-07-12,pending
ORD-000650,John Garcia,1085.38,2024-09-22,pending
ORD-000651,Thomas Brown,1267.74,2024-06-22,delivered
ORD-000652,William Rodriguez,1965.64,2024-10-11,delivered
ORD-000653,Mary Garcia,107.89,2024-02-05,cancelled
ORD-000654,Thomas Jones,1102.91,2024-07-15,cancelled
ORD-000655,Patricia Smith,121.12,2024-03-24,shipped
ORD-000656,Patricia Williams,1431.47,2023-03-02,delivered
ORD-000657,David Johnson,552.27,2024-07-06,shipped
ORD-000658,Sarah Rodriguez,1443.76,2023-08-08,delivered
ORD-000659,Barbara Garcia,1680.3,2024-03-13,pending
ORD-000660,Barbara Garcia,499.25,2023-02-27,delivered
ORD-000661,Elizabeth Miller,16.98,2024-05-28,pending
ORD-000662,Mary Davis,985.72,2024-05-23,pending
ORD-000663,Jennifer Johnson,1418.66,2024-02-19,cancelled
ORD-000664,Linda Miller,944.81,2024-06-15,shipped
ORD-000665,Sarah Jones,1301.14,2023-03-28,shipped
ORD-000666,David Martinez,1688.34,2024-08-20,shipped
ORD-000667,James Rodriguez,884.77,2024-09-28,pending
ORD-000668,John Rodriguez,1644.0,2023-11-20,delivered
ORD-000669,John Garcia,139.4,2024-11-27,pending
ORD-000670,Elizabeth Williams,104.87,2024-01-11,cancelled
ORD-000671,Karen Rodriguez,328.41,2023-06-09,pending
ORD-000672,Richard Rodriguez,1444.25,2024-04-02,delivered
ORD-000673,Patricia Martinez,1540.2,2024-01-28,shipped
ORD-000674,Sarah Garcia,1146.64,2023-10-18,delivered
ORD-000675,Thomas Miller,773.51,2023-05-10,shipped
ORD-000676,Charles Davis,467.21,2024-08-01,cancelled
ORD-000677,Susan Brown,1800.68,2024-11-26,pending
ORD-000678,Linda Davis,904.78,2024-07-26,shipped
ORD-000679,Karen Williams,35853.51,2023-03-03,shipped
ORD-000680,Patricia Davis,525.85,2023-08-03,pending
ORD-000681,David Williams,1537.42,2024-04-18,delivered
ORD-000682,Susan Jones,1785.39,2024-07-07,pending
ORD-000683,Linda Brown,895.25,2024-09-16,shipped
ORD-000684,Patricia Johnson,1576.97,2023-07-28,delivered
ORD-000685,James Jones,1401.87,2024-02-06,shipped
ORD-000686,Elizabeth Williams,344.79,2024-03-30,delivered
ORD-000687,Susan Brown,27.06,2023-07-16,delivered
ORD-000688,David Smith,1195.64,2024-07-10,pending
ORD-000689,David Martinez,943.58,2024-06-03,delivered
ORD-000690,Patricia Brown,1620.74,2023-01-08,pending
ORD-000691,Robert Miller,265.84,2024-08-02,shipped
ORD-000692,Linda Johnson,1616.74,2024-01-13,pending
ORD-000693,James Smith,198.48,2023-05-02,delivered
ORD-000694,David Miller,538.36,2024-05-21,shipped
ORD-000695,Jennifer Brown,1388.4,2023-01-23,cancelled
ORD-000696,Barbara Johnson,638.19,2024-01-16,delivered
ORD-000697,Robert Garcia,380.44,2024-03-04,shipped
ORD-000698,Barbara Garcia,411.44,2024-07-09,pending
ORD-000699,Jessica Garcia,1012.99,2023-05-05,cancelled
ORD-000700,Thomas Martinez,1742.47,2024-08-28,shipped
ORD-000701,Mary Johnson,1511.26,2024-05-30,shipped
ORD-000702,Jennifer Johnson,554.92,2023-10-19,cancelled
ORD-000703,David Jones,1392.91,2023-03-19,shipped
ORD-000704,John Smith,1166.3,2024-08-28,pending
ORD-000705,John Davis,246.59,2023-06-02,shipped
ORD-000706,Michael Johnson,1074.5,2024-11-01,delivered
ORD-000707,Patricia Smith,1434.02,2024-02-02,shipped
ORD-000708,Joseph Garcia,600.25,2024-09-20,cancelled
ORD-000709,Jennifer Johnson,471.84,2024-04-01,shipped
ORD-000710,Elizabeth Miller,362.68,2023-05-03,delivered
ORD-000711,Linda Brown,390.4,2023-08-09,cancelled
ORD-000712,Karen Brown,1117.47,2023-01-28,cancelled
ORD-000713,Sarah Jones,1489.55,2024-01-23,cancelled
ORD-000714,William Brown,1552.09,2023-01-16,delivered
ORD-000715,William Jones,11168.89,2023-06-22,delivered
ORD-000716,Barbara Johnson,1010.69,2024-05-14,shipped
ORD-000717,Barbara Williams,1396.07,2024-03-16,delivered
ORD-000718,Thomas Martinez,213.28,2023-11-23,pending
ORD-000719,James Williams,901.96,2023-10-09,cancelled
ORD-000720,Richard Williams,428.67,2023-02-16,pending
ORD-000721,Elizabeth Williams,1835.08,2023-04-19,cancelled
ORD-000722,Linda Johnson,408.11,2024-01-15,delivered
ORD-000723,James Williams,518.38,2024-08-06,delivered
ORD-000724,Charles Jones,1403.47,2024-07-08,delivered
ORD-000725,John Rodriguez,332.97,2024-09-10,shipped
ORD-000726,Karen Johnson,872.08,2023-01-10,delivered
ORD-000727,Susan Miller,237.25,2024-08-20,shipped
ORD-000728,Charles Smith,73.07,2024-06-04,shipped
ORD-000729,Barbara Jones,1018.37,2024-04-05,pending
ORD-000730,Barbara Smith,1193.42,2023-07-01,pending
ORD-000731,William Garcia,64.05,2023-06-20,shipped
ORD-000732,James Jones,297.56,2024-01-27,pending
ORD-000733,Susan Davis,1409.03,2024-07-16,pending
ORD-000734,John Garcia,1659.51,2024-05-11,shipped
ORD-000735,James Garcia,1696.39,2023-12-03,pending
ORD-000736,Mary Williams,1960.83,2024-09-06,pending
ORD-000737,Mary Rodriguez,1629.24,2024-07-14,pending
ORD-000738,David Brown,1726.36,2024-05-01,shipped
ORD-000739,Robert Smith,1333.24,2024-07-10,pending
ORD-000740,Jessica Miller,899.41,2024-06-29,cancelled
ORD-000741,Karen Smith,1902.58,2023-05-10,cancelled
ORD-000742,Jessica Rodriguez,1732.83,2024-05-18,shipped
ORD-000743,Robert Jones,529.25,2023-10-12,delivered
ORD-000744,Richard Davis,489.06,2024-01-04,shipped
ORD-000745,Patricia Smith,409.21,2023-06-20,pending
ORD-000746,Barbara Brown,535.12,2024-08-22,cancelled
ORD-000747,William Garcia,715.44,2023-12-28,cancelled
ORD-000748,Karen Brown,477.41,2024-10-19,delivered
ORD-000749,John Jones,234.96,2024-04-23,pending
ORD-000750,Michael Smith,611.28,2024-07-02,pending
ORD-000751,David Smith,714.69,2023-05-29,pending
ORD-000752,James Rodriguez,1498.03,2024-02-08,pending
ORD-000753,Patricia Johnson,581.48,2023-01-25,cancelled
ORD-000754,William Garcia,909.92,2023-06-14,delivered
ORD-000755,Patricia Garcia,725.34,2024-02-12,cancelled
ORD-000756,Joseph Brown,254.64,2024-11-27,cancelled
ORD-000757,Susan Smith,34.52,2024-02-24,pending
ORD-000758,David Williams,1563.19,2024-02-07,delivered
ORD-000759,Joseph Williams,21.75,2024-10-17,delivered
ORD-000760,Charles Martinez,387.29,2023-06-22,delivered
ORD-000761,Charles Brown,778.06,2024-11-10,shipped
ORD-000762,Patricia Garcia,1556.31,2023-09-04,pending
ORD-000763,David Jones,929.64,2024-04-27,shipped
ORD-000764,Patricia Rodriguez,1962.93,2024-08-03,pending
ORD-000765,Jennifer Williams,48501.23,2024-09-23,pending
ORD-000766,Mary Miller,827.7,2024-10-05,pending
ORD-000767,Joseph Williams,1134.03,2024-01-03,cancelled
ORD-000768,William Martinez,1890.71,2023-04-08,cancelled
ORD-000769,William Williams,577.3,2023-12-13,delivered
ORD-000770,David Martinez,1760.33,2023-01-26,delivered
ORD-000771,Jennifer Jones,1024.45,2023-03-19,shipped
ORD-000772,Karen Martinez,169.85,2024-11-16,pending
ORD-000773,Sarah Johnson,972.51,2023-06-02,shipped
ORD-000774,David Johnson,618.53,2024-08-06,delivered
ORD-000775,Jessica Garcia,720.98,2023-02-06,shipped
ORD-000776,Thomas Garcia,1781.03,2024-08-09,delivered
ORD-000777,Karen Brown,166.86,2023-05-22,cancelled
ORD-000778,Elizabeth Brown,69.74,2024-04-23,pending
ORD-000779,Sarah Williams,256.01,2023-09-12,cancelled
ORD-000780,Michael Johnson,1652.1,2024-02-09,delivered
ORD-000781,Mary Miller,318.52,2023-02-25,pending
ORD-000782,Jessica Brown,1909.92,2024-11-24,delivered
ORD-000783,Robert Davis,246.97,2023-02-07,delivered
ORD-000784,Joseph Johnson,1563.32,2023-01-23,pending
ORD-000785,Mary Williams,755.67,2023-02-03,cancelled
ORD-000786,Jessica Jones,510.52,2023-08-20,shipped
ORD-000787,Linda Jones,1312.49,2023-11-22,shipped
ORD-000788,William Martinez,1614.17,2023-10-08,pending
ORD-000789,Robert Davis,691.69,2023-05-16,pending
ORD-000790,Karen Martinez,1548.43,2024-01-24,shipped
ORD-000791,Susan Brown,1438.69,2023-05-28,cancelled
ORD-000792,Thomas Miller,440.89,2024-04-23,shipped
ORD-000793,Karen Johnson,398.31,2023-07-25,pending
ORD-000794,John Brown,1991.49,2023-10-11,cancelled
ORD-000795,Barbara Jones,1202.27,2024-09-30,shipped
ORD-000796,Joseph Johnson,1446.82,2024-04-18,delivered
ORD-000797,Joseph Miller,1965.59,2023-05-01,delivered
ORD-000798,Jennifer Brown,521.76,2023-02-19,cancelled
ORD-000799,John Davis,1644.87,2024-09-26,pending
ORD-000800,Robert Miller,686.58,2024-05-03,cancelled
ORD-000801,Robert Martinez,1821.66,2024-05-18,delivered
ORD-000802,Joseph Smith,1347.44,2024-04-10,shipped
ORD-000803,John Davis,995.96,2024-09-20,pending
ORD-000804,John Miller,924.01,2023-07-17,delivered
ORD-000805,Joseph Martinez,46475.67,2023-12-13,shipped
ORD-000806,Susan Rodriguez,127.67,2024-01-02,cancelled
ORD-000807,Barbara Miller,9786.94,2024-10-21,cancelled
ORD-000808,Jessica Rodriguez,539.6,2024-05-07,delivered
ORD-000809,James Smith,413.54,2024-06-15,pending
ORD-000810,Joseph Rodriguez,112.84,2024-01-24,pending
ORD-000811,John Brown,692.43,2023-01-27,shipped
ORD-000812,Jennifer Rodriguez,1539.79,2023-06-23,cancelled
ORD-000813,Karen Williams,1387.96,2024-07-03,cancelled
ORD-000814,David Williams,1183.93,2023-10-15,delivered
ORD-000815,William Brown,1854.04,2024-10-10,shipped
ORD-000816,Jessica Miller,501.19,2024-09-19,shipped
ORD-000817,Joseph Miller,527.71,2023-03-24,pending
ORD-000818,Jessica Rodriguez,123.96,2023-06-28,pending
ORD-000819,Richard Johnson,1605.58,2023-07-06,pending
ORD-000820,Joseph Jones,347.43,2023-03-23,cancelled
ORD-000821,Jessica Martinez,1005.09,2023-11-19,pending
ORD-000822,Michael Rodriguez,235.0,2023-09-02,pending
ORD-000823,Mary Jones,682.57,2024-10-13,pending
ORD-000824,James Smith,1053.03,2024-06-12,shipped
ORD-000825,Richard Garcia,1330.47,2023-06-28,cancelled
ORD-000826,Patricia Davis,1995.75,2023-04-22,pending
ORD-000827,Richard Davis,1574.6,2023-06-14,pending
ORD-000828,Susan Johnson,751.57,2023-01-13,pending
ORD-000829,Susan Garcia,1501.04,2023-05-20,shipped
ORD-000830,William Brown,711.55,2023-11-29,shipped
ORD-000831,William Smith,291.18,2024-09-15,cancelled
ORD-000832,John Jones,1647.12,2024-05-22,cancelled
ORD-000833,Charles Miller,1433.18,2023-05-28,delivered
ORD-000834,Joseph Miller,1478.95,2024-06-10,delivered
ORD-000835,Robert Rodriguez,1119.55,2023-05-02,delivered
ORD-000836,Michael Smith,727.63,2023-12-21,delivered
ORD-000837,Karen Miller,1024.85,2024-09-03,cancelled
ORD-000838,David Garcia,1364.23,2023-04-01,cancelled
ORD-000839,Mary Martinez,513.38,2023-08-13,delivered
ORD-000840,Sarah Garcia,1179.16,2023-04-18,shipped
ORD-000841,Michael Garcia,1862.95,2024-03-19,shipped
ORD-000842,Linda Martinez,1176.27,2023-01-18,pending
ORD-000843,Michael Johnson,23823.54,2024-06-24,shipped
ORD-000844,Charles Martinez,1285.83,2023-06-12,shipped
ORD-000845,Robert Martinez,34.49,2023-06-04,shipped
ORD-000846,Karen Smith,5412.41,2023-04-26,pending
ORD-000847,John Jones,913.83,2023-10-29,delivered
ORD-000848,Jessica Martinez,63.65,2024-07-23,pending
ORD-000849,John Garcia,607.03,2024-08-12,pending
ORD-000850,Patricia Smith,363.13,2023-02-28,delivered
ORD-000851,Linda Smith,1079.26,2023-09-04,pending
ORD-000852,Mary Smith,43338.87,2023-01-10,cancelled
